61.0	075	053.1	-999.00	00.0	-999.00	-999.00	010.0	0
62.1	078	055.0	-999.00	00.0	-999.00	-999.00	010.0	0
66.0	070	055.9	-999.00	03.5	-999.00	-999.00	010.0	0
68.0	068	057.0	-999.00	06.9	-999.00	-999.00	010.0	0
68.0	065	055.9	-999.00	010.4	-999.00	-999.00	010.0	0
73.0	055	055.9	-999.00	06.9	-999.00	-999.00	010.0	0
71.1	055	054.0	-999.00	011.5	-999.00	-999.00	010.0	0
75.9	050	055.9	-999.00	05.8	-999.00	-999.00	010.0	0
75.0	051	055.9	-999.00	08.1	-999.00	-999.00	010.0	0
71.1	057	055.0	-999.00	019.6	-999.00	-999.00	010.0	0
69.1	061	055.0	-999.00	019.6	-999.00	-999.00	010.0	0
71.1	059	055.9	-999.00	017.3	-999.00	-999.00	010.0	0
66.9	066	055.0	-999.00	018.4	-999.00	-999.00	010.0	0
64.9	068	054.0	-999.00	013.8	-999.00	-999.00	010.0	0
63.0	070	053.1	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	05.8	-999.00	-999.00	010.0	0
57.9	084	053.1	-999.00	08.1	-999.00	-999.00	010.0	0
57.9	084	053.1	-999.00	010.4	-999.00	-999.00	010.0	0
57.9	084	053.1	-999.00	011.5	-999.00	-999.00	010.0	0
57.0	087	053.1	-999.00	09.2	-999.00	-999.00	010.0	0
57.0	087	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	08.1	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	04.6	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	04.6	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	03.5	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	03.5	-999.00	-999.00	05.0	0
59.0	081	053.1	-999.00	05.8	-999.00	-999.00	05.0	0
57.9	081	052.0	-999.00	09.2	-999.00	-999.00	06.0	0
57.9	078	051.1	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	00.0	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	03.5	-999.00	-999.00	010.0	0
63.0	070	053.1	-999.00	08.1	-999.00	-999.00	010.0	0
64.9	065	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
68.0	055	051.1	-999.00	010.4	-999.00	-999.00	010.0	0
73.0	044	050.0	-999.00	08.1	-999.00	-999.00	010.0	0
73.9	045	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
73.0	049	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
69.1	054	052.0	-999.00	018.4	-999.00	-999.00	010.0	0
66.0	063	053.1	-999.00	019.6	-999.00	-999.00	010.0	0
63.0	070	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
63.0	070	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
57.9	081	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	010.4	-999.00	-999.00	010.0	0
55.9	087	052.0	-999.00	017.3	-999.00	-999.00	010.0	0
55.9	087	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
55.9	084	051.1	-999.00	015.0	-999.00	-999.00	010.0	0
55.0	083	050.0	-999.00	011.5	-999.00	-999.00	010.0	0
55.0	086	051.1	-999.00	08.1	-999.00	-999.00	010.0	0
55.9	084	051.1	-999.00	06.9	-999.00	-999.00	010.0	0
55.9	084	051.1	-999.00	04.6	-999.00	-999.00	010.0	0
55.9	087	052.0	-999.00	08.1	-999.00	-999.00	010.0	0
57.9	081	052.0	-999.00	09.2	-999.00	-999.00	010.0	0
57.0	083	052.0	-999.00	00.0	-999.00	-999.00	010.0	0
57.9	081	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
57.9	081	052.0	-999.00	08.1	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	04.6	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	00.0	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	05.8	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	04.6	-999.00	-999.00	010.0	0
64.0	070	054.0	-999.00	013.8	-999.00	-999.00	010.0	0
64.0	067	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
64.9	065	053.1	-999.00	016.1	-999.00	-999.00	010.0	0
66.9	061	053.1	-999.00	015.0	-999.00	-999.00	010.0	0
66.9	063	054.0	-999.00	018.4	-999.00	-999.00	010.0	0
66.0	063	053.1	-999.00	018.4	-999.00	-999.00	010.0	0
66.0	063	053.1	-999.00	017.3	-999.00	-999.00	010.0	0
66.0	065	054.0	-999.00	017.3	-999.00	-999.00	010.0	0
66.0	063	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
64.0	067	053.1	-999.00	016.1	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	016.1	-999.00	-999.00	010.0	0
60.8	077	053.6	-999.00	016.1	-999.00	-999.00	010.0	0
60.1	080	054.0	-999.00	016.1	-999.00	-999.00	010.0	0
59.0	083	054.0	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	083	054.0	-999.00	09.2	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	04.6	-999.00	-999.00	010.0	0
60.1	080	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	010.4	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	010.4	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	09.2	-999.00	-999.00	010.0	0
62.1	072	053.1	-999.00	06.9	-999.00	-999.00	010.0	0
63.0	072	054.0	-999.00	09.2	-999.00	-999.00	010.0	0
64.9	068	054.0	-999.00	010.4	-999.00	-999.00	010.0	0
66.9	063	054.0	-999.00	010.4	-999.00	-999.00	010.0	0
66.9	063	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
68.0	061	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
70.0	057	054.0	-999.00	017.3	-999.00	-999.00	010.0	0
69.1	058	054.0	-999.00	019.6	-999.00	-999.00	010.0	0
68.0	061	054.0	-999.00	020.7	-999.00	-999.00	010.0	0
66.9	066	055.0	-999.00	020.7	-999.00	-999.00	010.0	0
66.0	065	054.0	-999.00	019.6	-999.00	-999.00	010.0	0
64.9	070	055.0	-999.00	016.1	-999.00	-999.00	010.0	0
63.0	075	055.0	-999.00	013.8	-999.00	-999.00	010.0	0
62.1	075	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
61.0	078	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
61.0	078	054.0	-999.00	016.1	-999.00	-999.00	010.0	0
61.0	078	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	080	054.0	-999.00	016.1	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	015.0	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	015.0	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	081	053.1	-999.00	012.7	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	09.2	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	010.4	-999.00	-999.00	07.0	0
59.0	078	052.0	-999.00	011.5	00.00	-999.00	010.0	0
60.1	075	052.0	-999.00	012.7	00.00	-999.00	010.0	0
61.0	072	052.0	-999.00	010.4	-999.00	-999.00	010.0	0
62.1	067	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
64.0	065	052.0	-999.00	016.1	-999.00	-999.00	010.0	0
64.4	064	051.8	-999.00	016.1	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
66.9	057	051.1	-999.00	017.3	-999.00	-999.00	010.0	0
69.1	054	052.0	-999.00	017.3	-999.00	-999.00	010.0	0
69.1	054	052.0	-999.00	020.7	-999.00	-999.00	010.0	0
68.0	059	053.1	-999.00	017.3	-999.00	-999.00	010.0	0
66.9	061	053.1	-999.00	017.3	-999.00	-999.00	010.0	0
66.0	065	054.0	-999.00	017.3	-999.00	-999.00	010.0	0
64.0	070	054.0	-999.00	015.0	-999.00	-999.00	010.0	0
63.0	070	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
61.0	078	054.0	-999.00	019.6	-999.00	-999.00	010.0	0
61.0	078	054.0	-999.00	012.7	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
61.0	075	053.1	-999.00	013.8	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
60.8	072	051.8	-999.00	015.0	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	015.0	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	017.3	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	013.8	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	013.8	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	012.7	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	013.8	-999.00	-999.00	07.0	0
59.0	078	052.0	019.6	011.5	00.00	-999.00	07.0	0
59.0	078	052.0	-999.00	013.8	00.00	-999.00	010.0	0
59.0	075	051.1	-999.00	012.7	00.00	-999.00	010.0	0
60.1	072	051.1	-999.00	09.2	00.00	-999.00	010.0	0
61.0	072	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
62.1	070	052.0	-999.00	012.7	-999.00	-999.00	010.0	0
64.0	065	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
64.0	065	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	018.4	-999.00	-999.00	010.0	0
64.9	065	053.1	-999.00	015.0	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
64.0	067	053.1	-999.00	015.0	-999.00	-999.00	010.0	0
64.0	067	053.1	-999.00	016.1	-999.00	-999.00	010.0	0
62.1	070	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
61.0	070	051.1	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	00.0	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	00.0	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	00.0	-999.00	-999.00	010.0	0
57.9	078	051.1	-999.00	04.6	-999.00	-999.00	010.0	0
57.9	075	050.0	-999.00	04.6	-999.00	-999.00	010.0	0
55.0	080	048.9	-999.00	03.5	-999.00	-999.00	010.0	0
57.9	078	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
61.0	072	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
62.1	067	051.1	-999.00	012.7	-999.00	-999.00	010.0	0
64.0	063	051.1	-999.00	018.4	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	013.8	-999.00	-999.00	010.0	0
66.9	057	051.1	-999.00	020.7	-999.00	-999.00	010.0	0
68.0	052	050.0	-999.00	015.0	-999.00	-999.00	010.0	0
69.1	051	050.0	-999.00	021.9	-999.00	-999.00	010.0	0
69.1	047	048.0	-999.00	020.7	-999.00	-999.00	010.0	0
66.9	052	048.9	-999.00	015.0	-999.00	-999.00	010.0	0
66.0	054	048.9	-999.00	016.1	-999.00	-999.00	010.0	0
64.0	056	048.0	-999.00	017.3	-999.00	-999.00	010.0	0
63.0	060	048.9	-999.00	011.5	-999.00	-999.00	010.0	0
62.1	065	050.0	-999.00	012.7	-999.00	-999.00	010.0	0
61.0	064	048.9	-999.00	011.5	-999.00	-999.00	010.0	0
60.1	067	048.9	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	069	048.9	-999.00	06.9	-999.00	-999.00	010.0	0
57.9	075	050.0	-999.00	06.9	-999.00	-999.00	010.0	0
57.9	075	050.0	-999.00	012.7	-999.00	-999.00	010.0	0
57.9	075	050.0	-999.00	00.0	-999.00	-999.00	010.0	0
54.0	077	046.9	-999.00	04.6	-999.00	-999.00	010.0	0
57.9	072	048.9	-999.00	08.1	-999.00	-999.00	010.0	0
54.0	077	046.9	-999.00	03.5	-999.00	-999.00	010.0	0
51.1	083	046.0	-999.00	04.6	-999.00	-999.00	010.0	0
55.9	077	048.9	-999.00	03.5	-999.00	-999.00	010.0	0
61.0	064	048.9	-999.00	00.0	-999.00	-999.00	010.0	0
63.0	067	052.0	-999.00	04.6	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
69.1	049	048.9	-999.00	010.4	-999.00	-999.00	010.0	0
75.0	040	048.9	-999.00	015.0	-999.00	-999.00	010.0	0
78.1	032	046.0	-999.00	016.1	-999.00	-999.00	010.0	0
78.1	031	045.0	-999.00	016.1	-999.00	-999.00	010.0	0
82.0	030	048.0	-999.00	015.0	-999.00	-999.00	010.0	0
79.0	039	052.0	-999.00	015.0	-999.00	-999.00	010.0	0
77.0	040	051.1	-999.00	017.3	-999.00	-999.00	010.0	0
75.9	037	048.0	-999.00	016.1	-999.00	-999.00	010.0	0
73.0	042	048.9	-999.00	011.5	-999.00	-999.00	010.0	0
70.0	051	051.1	-999.00	08.1	-999.00	-999.00	010.0	0
64.9	058	050.0	-999.00	012.7	-999.00	-999.00	010.0	0
63.0	063	050.0	-999.00	010.4	-999.00	-999.00	010.0	0
61.0	067	050.0	-999.00	08.1	-999.00	-999.00	010.0	0
60.1	069	050.0	-999.00	09.2	-999.00	-999.00	010.0	0
60.1	072	051.1	-999.00	04.6	-999.00	-999.00	010.0	0
57.9	078	051.1	-999.00	08.1	-999.00	-999.00	010.0	0
57.9	075	050.0	-999.00	06.9	-999.00	-999.00	010.0	0
57.0	077	050.0	-999.00	05.8	-999.00	-999.00	010.0	0
55.9	080	050.0	-999.00	05.8	-999.00	-999.00	010.0	0
55.9	080	050.0	-999.00	03.5	-999.00	-999.00	07.0	0
59.0	075	051.1	-999.00	03.5	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	00.0	-999.00	-999.00	010.0	0
66.9	061	053.1	-999.00	05.8	-999.00	-999.00	010.0	0
66.9	061	053.1	-999.00	05.8	-999.00	-999.00	010.0	0
69.1	054	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
72.0	048	051.1	-999.00	06.9	-999.00	-999.00	010.0	0
72.0	049	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
75.0	046	053.1	-999.00	06.9	-999.00	-999.00	010.0	0
72.0	053	054.0	-999.00	016.1	-999.00	-999.00	010.0	0
72.0	051	053.1	-999.00	016.1	-999.00	-999.00	010.0	0
71.1	055	054.0	-999.00	015.0	-999.00	-999.00	010.0	0
69.1	057	053.1	-999.00	011.5	-999.00	-999.00	010.0	0
66.9	059	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
64.9	063	052.0	-999.00	012.7	-999.00	-999.00	010.0	0
62.1	072	053.1	-999.00	09.2	-999.00	-999.00	010.0	0
60.1	078	053.1	-999.00	06.9	-999.00	-999.00	010.0	0
60.1	075	052.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	05.8	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	04.6	-999.00	-999.00	010.0	0
57.0	081	051.1	-999.00	03.5	-999.00	-999.00	010.0	0
59.0	077	051.8	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	09.2	-999.00	-999.00	010.0	0
59.0	078	052.0	-999.00	08.1	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	011.5	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	09.2	-999.00	-999.00	010.0	0
59.0	075	051.1	-999.00	012.7	-999.00	-999.00	010.0	0
60.1	069	050.0	-999.00	015.0	-999.00	-999.00	010.0	0
61.0	070	051.1	-999.00	018.4	-999.00	-999.00	010.0	0
62.1	065	050.0	-999.00	017.3	-999.00	-999.00	010.0	0
62.1	065	050.0	-999.00	013.8	-999.00	-999.00	010.0	0
63.0	060	048.9	-999.00	016.1	-999.00	-999.00	010.0	0
63.0	060	048.9	-999.00	018.4	-999.00	-999.00	010.0	0
62.1	062	048.9	-999.00	05.8	-999.00	-999.00	010.0	0
66.0	056	050.0	-999.00	015.0	-999.00	-999.00	010.0	0
66.9	052	048.9	024.2	019.6	-999.00	-999.00	010.0	0
66.0	054	048.9	-999.00	013.8	-999.00	-999.00	010.0	0
64.9	056	048.9	025.3	012.7	-999.00	-999.00	010.0	0
64.9	058	050.0	-999.00	018.4	-999.00	-999.00	010.0	0
63.0	063	050.0	023.0	017.3	-999.00	-999.00	010.0	0
61.0	067	050.0	-999.00	015.0	-999.00	-999.00	010.0	0
61.0	070	051.1	-999.00	026.5	-999.00	-999.00	010.0	0
60.1	069	050.0	-999.00	020.7	-999.00	-999.00	010.0	0
61.0	064	048.9	024.2	017.3	-999.00	-999.00	010.0	0
60.1	067	048.9	-999.00	023.0	-999.00	-999.00	010.0	0
57.9	075	050.0	036.8	028.8	-999.00	-999.00	010.0	0
57.9	075	050.0	033.4	027.6	-999.00	-999.00	010.0	0
57.0	072	048.0	-999.00	024.2	-999.00	-999.00	010.0	0
57.0	072	048.0	028.8	021.9	-999.00	-999.00	010.0	0
55.9	072	046.9	-999.00	016.1	-999.00	-999.00	010.0	0
55.9	072	046.9	-999.00	013.8	-999.00	-999.00	010.0	0
57.0	072	048.0	-999.00	013.8	-999.00	-999.00	010.0	0
59.0	064	046.9	-999.00	09.2	-999.00	-999.00	010.0	0
60.1	062	046.9	-999.00	08.1	-999.00	-999.00	010.0	0
62.1	053	045.0	-999.00	04.6	-999.00	-999.00	010.0	0
64.9	050	046.0	-999.00	013.8	-999.00	-999.00	010.0	0
66.0	048	046.0	-999.00	016.1	-999.00	-999.00	010.0	0
66.0	050	046.9	-999.00	023.0	-999.00	-999.00	010.0	0
66.9	049	046.9	-999.00	025.3	-999.00	-999.00	010.0	0
68.0	050	048.9	-999.00	024.2	-999.00	-999.00	010.0	0
68.0	049	048.0	-999.00	021.9	-999.00	-999.00	010.0	0
66.9	047	046.0	-999.00	025.3	-999.00	-999.00	010.0	0
64.0	054	046.9	033.4	025.3	-999.00	-999.00	010.0	0
62.1	058	046.9	032.2	028.8	-999.00	-999.00	010.0	0
60.1	060	046.0	036.8	025.3	-999.00	-999.00	010.0	0
59.0	062	046.0	-999.00	026.5	-999.00	-999.00	010.0	0
57.0	067	046.0	-999.00	027.6	-999.00	-999.00	010.0	0
57.0	069	046.9	-999.00	024.2	-999.00	-999.00	010.0	0
55.9	069	046.0	-999.00	020.7	-999.00	-999.00	010.0	0
55.9	072	046.9	-999.00	020.7	-999.00	-999.00	010.0	0
55.9	069	046.0	-999.00	024.2	-999.00	-999.00	010.0	0
55.9	072	046.9	-999.00	025.3	-999.00	-999.00	010.0	0
55.9	072	046.9	032.2	025.3	-999.00	-999.00	010.0	0
55.9	069	046.0	036.8	029.9	-999.00	-999.00	010.0	0
55.9	072	046.9	-999.00	027.6	-999.00	-999.00	010.0	0
55.9	072	046.9	031.1	024.2	-999.00	-999.00	010.0	0
57.0	069	046.9	-999.00	023.0	-999.00	-999.00	010.0	0
60.1	057	045.0	-999.00	021.9	-999.00	-999.00	010.0	0
63.0	054	046.0	-999.00	018.4	-999.00	-999.00	010.0	0
64.0	050	045.0	-999.00	020.7	-999.00	-999.00	010.0	0
64.0	048	044.1	-999.00	023.0	-999.00	-999.00	010.0	0
66.0	047	045.0	-999.00	019.6	-999.00	-999.00	010.0	0
66.0	045	044.1	-999.00	021.9	-999.00	-999.00	010.0	0
66.0	047	045.0	-999.00	017.3	-999.00	-999.00	010.0	0
66.0	047	045.0	-999.00	016.1	-999.00	-999.00	010.0	0
64.9	052	046.9	-999.00	019.6	-999.00	-999.00	010.0	0
64.0	052	046.0	-999.00	017.3	-999.00	-999.00	010.0	0
63.0	054	046.0	-999.00	015.0	-999.00	-999.00	010.0	0
61.0	058	046.0	-999.00	015.0	-999.00	-999.00	010.0	0
60.1	062	046.9	-999.00	013.8	-999.00	-999.00	010.0	0
59.0	067	048.0	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	067	048.0	-999.00	010.4	-999.00	-999.00	010.0	0
59.0	069	048.9	-999.00	09.2	-999.00	-999.00	010.0	0
59.0	067	048.0	-999.00	08.1	-999.00	-999.00	010.0	0
57.9	070	048.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	067	048.0	-999.00	06.9	-999.00	-999.00	010.0	0
59.0	067	048.0	-999.00	08.1	-999.00	-999.00	010.0	0
